id,title,popularity,action,adventure,animation,comedy,crime,documentary,drama,family,fantasy,foreign,history,horror,music,mystery,romance,sciencefiction,thriller,tvmovie,war,western
47939,Three Wishes,11.002046,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
36834,Total Eclipse,4.546552,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9090,"To Wong Foo, Thanks for Everything! Julie Newmar",7.653446,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3512,Under Siege 2: Dark Territory,7.490247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52856,Unstrung Heroes,2.881689,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
77350,Unzipped,0.786023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9560,A Walk in the Clouds,9.715639,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9804,Waterworld,16.885184,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31611,White Man's Burden,1.834099,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65796,Wild Bill,8.922139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49805,The Browning Version,3.727644,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26258,Bushwhacked,3.287036,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50797,Burnt by the Sun,2.486073,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19155,Before the Rain,3.525649,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
76,Before Sunrise,11.304979,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11017,Billy Madison,6.638116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37141,The Babysitter,2.761837,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9382,Boys on the Side,3.030309,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6715,The Cure,2.686342,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18256,Castle Freak,2.26977,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
22625,Circle of Friends,2.605521,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2292,Clerks,10.513367,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,Don Juan DeMarco,7.438934,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8984,Disclosure,11.812244,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
61813,Dream Man,0.155859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4954,Drop Zone,9.579155,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
62488,Destiny Turns on the Radio,0.710671,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10531,Death and the Maiden,5.484156,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
11929,Dolores Claiborne,5.8025,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8467,Dumb and Dumber,9.844558,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10451,Eat Drink Man Woman,4.860016,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20156,Exotica,5.378467,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18395,Exit to Eden,4.322726,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
522,Ed Wood,11.720358,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
397,French Kiss,9.146544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10525,Forget Paris,16.236745,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
27985,Far from Home: The Adventures of Yellow Dog,2.657337,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15789,A Goofy Movie,10.177977,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
27303,Hideaway,8.182165,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
21183,Fluke,4.953936,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
10954,Farinelli,8.935058,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
47867,Gordy,0.398924,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
43475,Gumby: The Movie,0.090452,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
